id,place_id,bank_name,branch_name,location,language,sentiment,topic,review_text,rating,review_date
245,ChIJ5eDCh9VleA0RpVQrRH_Nbpo,CIH Bank,CIH Bank Branch,"39 P1, Oujda 60000, Morocco",ar,Neutral,"nan, bank, agency",لعساس حاس براسو مدير,1.0,2023-05-03 06:44:44
1961,ChIJ-cEpLZhkeA0RLErQVs04vNk,CIH BANK,CIH BANK Branch,"N2 Av My El Hassan Residence Essalama 130, Oujda 60000, Morocco",,,,"The lowest bank branch you can deal with is calm, zero treatment, zero service, lack of respect for customers, one condescension and one indescribable arrogance, the manager of Hashakum used to tell you “I am above the law” without hesitation, one of the older ladies asked her for one for an employee (may God curse him). She extracted some information from her phone. The woman explained that she had a new generation phone and had bought it for her children to communicate with her, but she did not know.
You use it without her answering the call, and they gave him a phone. They told him, “My son, here’s a phone. See what’s wrong with you?” He answered her, “What’s the phone in this condition, and tell me I don’t know?” May God curse them.",1.0,2023-11-16 23:09:10
1962,ChIJQR6tL7FkeA0R0O2Wmrp9_F0,Banque Populaire_Siège Social,Banque Populaire_Siège Social Branch,"M3HG+654, Oujda, Morocco",,,,"No answers the community's phones!!!
Why????",1.0,2023-06-13 12:20:02
1963,ChIJQR6tL7FkeA0R0O2Wmrp9_F0,Banque Populaire_Siège Social,Banque Populaire_Siège Social Branch,"M3HG+654, Oujda, Morocco",,,,Ok,5.0,2023-08-31 13:36:16
1964,ChIJQR6tL7FkeA0R0O2Wmrp9_F0,Banque Populaire_Siège Social,Banque Populaire_Siège Social Branch,"M3HG+654, Oujda, Morocco",,,,Still in construction,5.0,2019-04-01 10:50:01
1965,ChIJQR6tL7FkeA0R0O2Wmrp9_F0,Banque Populaire_Siège Social,Banque Populaire_Siège Social Branch,"M3HG+654, Oujda, Morocco",,,,Shot of Oujda station,2.0,2024-07-02 21:56:35
1966,ChIJQR6tL7FkeA0R0O2Wmrp9_F0,Banque Populaire_Siège Social,Banque Populaire_Siège Social Branch,"M3HG+654, Oujda, Morocco",,,,"I am a customer over 50 years old of the Banque Populaire d’Oujda. In December 2020 I went to Istanbul for medical treatment, the cash I took to cover medical expenses, I wanted to use my bank card with a tourist amount, all the ATMs refused the transaction.
By calling the head of the Al Wilaya d'Oujda agency (out of more than 40 calls) I was answered twice without any solution...
I sent a complaint to the CEO of the Banque Populaire d'Oujda on 01/06/2021, after 40 days of waiting, I was called to see the director (Ms. Belahcen) at 3:30 p.m. she left me waiting until 4:15 p.m. when I left. I call that negligence towards customers. This kind of behavior neither works in the interests of the bank nor the trust of its customers..
Leaving a customer hanging around in a foreign country with his money who cannot use it puts us in total distrust of this bank..
Conclusion * “master carte Gold” bank card which I consider unreliable,
* poor service from the head of the agency indicated above,
* Negligence of complaints to the CEO of BP Oujda (01/06/2021 and 02/15/2021)",1.0,2021-02-25 14:51:21
1967,ChIJK7jxHzpjeA0RA-R__eX9FC8,CIH BANK,CIH BANK Branch,"Rue Amina Al Berhilia، Bd. Mohamed V، Oujda 60000, Morocco",,,,"Service : 0
ATM : doesn’t work 70% of the time
Cih is a great bank I’m only talking about this agency",1.0,2024-04-17 15:35:26
1968,ChIJK7jxHzpjeA0RA-R__eX9FC8,CIH BANK,CIH BANK Branch,"Rue Amina Al Berhilia، Bd. Mohamed V، Oujda 60000, Morocco",,,,"Nouhaila of the bank account provides me with a medical service, within a advanced experience. Get this bank!
Nohela at the bank agency provided poor service, resulting in a disappointing experience. Avoid this bank!
Nouhaila at the bank agency provided terrible service, leading to a disappointing experience. Avoid this bank!",1.0,2023-06-22 13:30:39
1969,ChIJK7jxHzpjeA0RA-R__eX9FC8,CIH BANK,CIH BANK Branch,"Rue Amina Al Berhilia، Bd. Mohamed V، Oujda 60000, Morocco",,,,"Always same problem, ya makayanch network, ya khassra printer",1.0,2021-10-05 13:28:06
1970,ChIJK7jxHzpjeA0RA-R__eX9FC8,CIH BANK,CIH BANK Branch,"Rue Amina Al Berhilia، Bd. Mohamed V، Oujda 60000, Morocco",,,,I came at 12:40 and found no employee at the cash register.,1.0,2022-03-31 12:55:55
1971,ChIJK7jxHzpjeA0RA-R__eX9FC8,CIH BANK,CIH BANK Branch,"Rue Amina Al Berhilia، Bd. Mohamed V، Oujda 60000, Morocco",,,,"They never have a network, atrocious service",1.0,2023-06-18 11:09:51
1973,ChIJ5eDCh9VleA0RpVQrRH_Nbpo,CIH Bank,CIH Bank Branch,"39 P1, Oujda 60000, Morocco",,,,"The worst service is the Esli Cih agency on July 9th Road in Oujda. They had an absentee worker. Without any excuse, a door guard told me that I should go to the water hours after 14:45 to wait. Until the time we closed, and the sign number was 602 and my number was 610, we were waiting for hours without benefit, so we would close my account. I hope that an official will make a decision regarding his employees. And camera review on 08/22/2023 14:45",1.0,2023-08-22 16:28:47
1974,ChIJ5eDCh9VleA0RpVQrRH_Nbpo,CIH Bank,CIH Bank Branch,"39 P1, Oujda 60000, Morocco",,,,Hours of waiting for the most basic operations and staff not at all welcoming. Scandal!!,1.0,2023-04-18 11:21:57
1975,ChIJ5eDCh9VleA0RpVQrRH_Nbpo,CIH Bank,CIH Bank Branch,"39 P1, Oujda 60000, Morocco",,,,There is no relationship between the employees who are arrogant and say that you are coming to seek them 👎,1.0,2023-04-14 00:43:02
1976,ChIJ5eDCh9VleA0RpVQrRH_Nbpo,CIH Bank,CIH Bank Branch,"39 P1, Oujda 60000, Morocco",,,,lousy service and they still have a network problem,1.0,2021-11-29 11:25:25
1977,ChIJsVx3ZbBkeA0Ru2JvOM_bv34,التجاري وفا بنك,التجاري وفا بنك Branch,"M3JH+89F, Boulevard Zerktouni, Oujda, Morocco",,,,"If you don't rate it yet, avoid it. No answer on the phone. They hang up on us! This is unacceptable",1.0,2024-09-23 11:10:06
1978,ChIJsVx3ZbBkeA0Ru2JvOM_bv34,التجاري وفا بنك,التجاري وفا بنك Branch,"M3JH+89F, Boulevard Zerktouni, Oujda, Morocco",,,,"No matter how much you call them, they never answer, unheard of for a bank, this is even unacceptable.!!!!!",1.0,2024-06-07 13:29:27
1979,ChIJsVx3ZbBkeA0Ru2JvOM_bv34,التجاري وفا بنك,التجاري وفا بنك Branch,"M3JH+89F, Boulevard Zerktouni, Oujda, Morocco",,,,Hello and never answer the phone I have a problem with the application I call 20 times a day no one and answer the phone,1.0,2023-12-04 14:25:53
1980,ChIJsVx3ZbBkeA0Ru2JvOM_bv34,التجاري وفا بنك,التجاري وفا بنك Branch,"M3JH+89F, Boulevard Zerktouni, Oujda, Morocco",,,,"Excellent, great work, the main center for money, frankly",4.0,2018-07-08 13:20:07
1981,ChIJsVx3ZbBkeA0Ru2JvOM_bv34,التجاري وفا بنك,التجاري وفا بنك Branch,"M3JH+89F, Boulevard Zerktouni, Oujda, Morocco",,,,You never answer the phone,1.0,2023-05-29 13:49:51
1982,ChIJmfm1h89keA0R-i8LCfjxwfQ,CIH BANK,CIH BANK Branch,"N6, Oujda 60000, Morocco",,,,Always they say we don’t have network!!!,2.0,2023-10-02 13:52:28
1983,ChIJmfm1h89keA0R-i8LCfjxwfQ,CIH BANK,CIH BANK Branch,"N6, Oujda 60000, Morocco",,,,Best service in Oujda,5.0,2021-06-09 14:35:01
180,ChIJFVhZQSl7eA0R2HSsTnXXHME,Guichet Banque Populaire,Guichet Banque Populaire Branch,"M373+CXR, Oujda, Morocco",fr,Neutral,"service, good, agency",mauvaise service,1.0,2024-01-03 09:23:54
1984,ChIJmfm1h89keA0R-i8LCfjxwfQ,CIH BANK,CIH BANK Branch,"N6, Oujda 60000, Morocco",,,,"Disappointing experience. The staff is really incompetent. To avoid dealing with customers, they pretend the server is down. I strongly recommend avoiding this bank.",1.0,2024-09-17 09:48:07
1985,ChIJmfm1h89keA0R-i8LCfjxwfQ,CIH BANK,CIH BANK Branch,"N6, Oujda 60000, Morocco",,,,Poor service! The agent who takes care of the bank accounts does not do his job seriously,1.0,2024-04-02 12:42:40
1986,ChIJmfm1h89keA0R-i8LCfjxwfQ,CIH BANK,CIH BANK Branch,"N6, Oujda 60000, Morocco",,,,The counter is empty most of the time. Avoid if you want to withdraw your money,1.0,2023-08-15 14:24:18
1987,ChIJ8WCcPUtjeA0RDu_UwWzr8r0,البريد بنك,البريد بنك Branch,"M4C4+WHJ, Oujda, Morocco",,,,0hl,5.0,2019-06-26 23:21:51
1988,ChIJ8WCcPUtjeA0RDu_UwWzr8r0,البريد بنك,البريد بنك Branch,"M4C4+WHJ, Oujda, Morocco",,,,We need more development of programs that accelerate customer service,4.0,2024-07-26 22:53:18
1989,ChIJ8WCcPUtjeA0RDu_UwWzr8r0,البريد بنك,البريد بنك Branch,"M4C4+WHJ, Oujda, Morocco",,,,I love the people in this position: they are friendly and have a lot of patience.,5.0,2022-11-29 21:33:31
1990,ChIJ8WCcPUtjeA0RDu_UwWzr8r0,البريد بنك,البريد بنك Branch,"M4C4+WHJ, Oujda, Morocco",,,,GOOD,4.0,2017-04-05 22:30:20
1991,ChIJ8WCcPUtjeA0RDu_UwWzr8r0,البريد بنك,البريد بنك Branch,"M4C4+WHJ, Oujda, Morocco",,,,NaN,4.0,2025-01-31 14:54:49
1992,ChIJ2bUdthqudw0R_7XtvM58bp4,"Centre D'affaires AttijariWafa Bank ""Soufian""","Centre D'affaires AttijariWafa Bank ""Soufian"" Branch","2X6V+H35, Al Aaroui, Morocco",,,,Muhammad is at the level,5.0,2021-05-23 22:04:10
1993,ChIJ2bUdthqudw0R_7XtvM58bp4,"Centre D'affaires AttijariWafa Bank ""Soufian""","Centre D'affaires AttijariWafa Bank ""Soufian"" Branch","2X6V+H35, Al Aaroui, Morocco",,,,good,5.0,2019-02-01 20:01:07
1994,ChIJ2bUdthqudw0R_7XtvM58bp4,"Centre D'affaires AttijariWafa Bank ""Soufian""","Centre D'affaires AttijariWafa Bank ""Soufian"" Branch","2X6V+H35, Al Aaroui, Morocco",,,,NaN,5.0,2018-05-31 21:12:57
1995,ChIJTx7jC_andw0RwMHcRIj6IJo,Banque Populaire,Banque Populaire Branch,"53HG+FVC, Bd MOHAMED AMEZIANE ERRIFI, Nador, Morocco",,,,"Not worth a star!
No decent service, I tried to withdraw money from the bank machine, the money is withdrawn immediately, but I can't get anything in my hands?! It looked like I wasn't the only one when I walked into the office to talk to the bank employee about it.
She referred to the cash machine that they were replenishing hence the incident at the cash machine. How can one have bank transactions carried out when they are replenishing the cash machine? This wouldn't be possible, what do we expect?
She assured me that the money will be back in the account in 30 minutes max to 2 hours.
It's now been a month and I haven't gotten my money back yet? Where things go wrong, God knows, but this is not service!
I have learned my lesson not to use my bank card outside Europe anymore!
Please transfer my money to the bank itself quickly or I will have to come to the office, which will not be a pleasant visit!",1.0,2024-11-09 08:45:24
1996,ChIJTx7jC_andw0RwMHcRIj6IJo,Banque Populaire,Banque Populaire Branch,"53HG+FVC, Bd MOHAMED AMEZIANE ERRIFI, Nador, Morocco",,,,Ahsan country,5.0,2015-09-11 23:15:40
1997,ChIJTx7jC_andw0RwMHcRIj6IJo,Banque Populaire,Banque Populaire Branch,"53HG+FVC, Bd MOHAMED AMEZIANE ERRIFI, Nador, Morocco",,,,Shepherd,4.0,2016-01-25 15:19:37
1998,ChIJTx7jC_andw0RwMHcRIj6IJo,Banque Populaire,Banque Populaire Branch,"53HG+FVC, Bd MOHAMED AMEZIANE ERRIFI, Nador, Morocco",,,,NaN,5.0,2025-01-18 17:43:23
1999,ChIJTx7jC_andw0RwMHcRIj6IJo,Banque Populaire,Banque Populaire Branch,"53HG+FVC, Bd MOHAMED AMEZIANE ERRIFI, Nador, Morocco",,,,NaN,3.0,2020-10-16 06:50:48
2000,ChIJwc0lauWndw0RFjI96H3FNIY,Bp oulad brahim,Bp oulad brahim Branch,"538C+RJR, Nador, Morocco",,,,Like other banks,4.0,2019-04-19 01:41:52
2001,ChIJwc0lauWndw0RFjI96H3FNIY,Bp oulad brahim,Bp oulad brahim Branch,"538C+RJR, Nador, Morocco",,,,"+Like other banks
- Staff not friendly
--------------------------------
+ Como otros bancos
-No personal information is available
--------------------------------
+ Like other banks
-The staff is not friendly",2.0,2021-08-28 17:37:35
2002,ChIJwc0lauWndw0RFjI96H3FNIY,Bp oulad brahim,Bp oulad brahim Branch,"538C+RJR, Nador, Morocco",,,,NaN,1.0,2025-02-04 14:52:55
2003,ChIJwc0lauWndw0RFjI96H3FNIY,Bp oulad brahim,Bp oulad brahim Branch,"538C+RJR, Nador, Morocco",,,,NaN,5.0,2021-08-14 17:42:42
2004,ChIJwc0lauWndw0RFjI96H3FNIY,Bp oulad brahim,Bp oulad brahim Branch,"538C+RJR, Nador, Morocco",,,,NaN,1.0,2020-02-27 17:27:07
2005,ChIJHY1Bytupdw0RGeX6TgBRYH8,CIH BANK,CIH BANK Branch,"Boulevard Mohammed V, Rue Said Ibn Ouakass, Segangan 62000, Morocco",,,,Good service,4.0,2019-10-04 16:18:39
2006,ChIJHY1Bytupdw0RGeX6TgBRYH8,CIH BANK,CIH BANK Branch,"Boulevard Mohammed V, Rue Said Ibn Ouakass, Segangan 62000, Morocco",,,,"CIH Bank in Azgangan, the banking agency
Real Estate and Hotel Credit (Crédit immobilier et hôtelier), abbreviated as CIH, is a Moroccan bank affiliated with the Fund for Deposit and Management Group, operating particularly in the real estate and tourism sector. It also provides retail banking services.",3.0,2019-09-04 21:39:12
2007,ChIJHY1Bytupdw0RGeX6TgBRYH8,CIH BANK,CIH BANK Branch,"Boulevard Mohammed V, Rue Said Ibn Ouakass, Segangan 62000, Morocco",,,,"Very good agency and thanks to the manager Mr. Mouhamed for the good, highly professional treatment.",5.0,2021-05-08 17:56:44
2008,ChIJHY1Bytupdw0RGeX6TgBRYH8,CIH BANK,CIH BANK Branch,"Boulevard Mohammed V, Rue Said Ibn Ouakass, Segangan 62000, Morocco",,,,NaN,5.0,2023-11-06 13:31:04
2009,ChIJHY1Bytupdw0RGeX6TgBRYH8,CIH BANK,CIH BANK Branch,"Boulevard Mohammed V, Rue Said Ibn Ouakass, Segangan 62000, Morocco",,,,NaN,5.0,2023-01-21 08:47:43
2010,ChIJY_BDHgSudw0RX_C5ShwpPCU,CIH BANK,CIH BANK Branch,"Ave Hassan II، 2X5Q+HF9, Ave Chefchaouen, Al Aaroui 62550, Morocco",,,,Bad employees,1.0,2023-07-17 13:48:06
2011,ChIJY_BDHgSudw0RX_C5ShwpPCU,CIH BANK,CIH BANK Branch,"Ave Hassan II، 2X5Q+HF9, Ave Chefchaouen, Al Aaroui 62550, Morocco",,,,"Starting with good security, cheerful 👍 The note is the employee in charge of applications.. Bad 0",3.0,2024-12-25 18:15:09
2012,ChIJY_BDHgSudw0RX_C5ShwpPCU,CIH BANK,CIH BANK Branch,"Ave Hassan II، 2X5Q+HF9, Ave Chefchaouen, Al Aaroui 62550, Morocco",,,,"The cheapest bank and the cheapest employees don't give time to their employees, they don't want to serve their service, you want a account after you turn your head.",1.0,2022-02-26 08:30:27
2013,ChIJY_BDHgSudw0RX_C5ShwpPCU,CIH BANK,CIH BANK Branch,"Ave Hassan II، 2X5Q+HF9, Ave Chefchaouen, Al Aaroui 62550, Morocco",,,,The bank is free for young people under 30 years old and for all women,4.0,2019-03-19 08:32:09
2014,ChIJY_BDHgSudw0RX_C5ShwpPCU,CIH BANK,CIH BANK Branch,"Ave Hassan II، 2X5Q+HF9, Ave Chefchaouen, Al Aaroui 62550, Morocco",,,,Youth Bank provides good services,1.0,2017-05-20 03:57:43
181,ChIJFVhZQSl7eA0R2HSsTnXXHME,Guichet Banque Populaire,Guichet Banque Populaire Branch,"M373+CXR, Oujda, Morocco",tl,Neutral,"nan, bank, agency",nan,5.0,2023-03-06 16:21:56
2015,ChIJnYfxEQ4Jdw0RL33uMTiuBSA,CIH BANK,CIH BANK Branch,"Bd EL JAMIAA EL ARABIA, Rue ALLAL EL FASSI, Benabdellah 62000, Morocco",,,,NaN,5.0,2025-02-10 16:52:26
2016,ChIJnYfxEQ4Jdw0RL33uMTiuBSA,CIH BANK,CIH BANK Branch,"Bd EL JAMIAA EL ARABIA, Rue ALLAL EL FASSI, Benabdellah 62000, Morocco",,,,NaN,1.0,2023-12-23 04:39:48
2017,ChIJ0_msofendw0RXFdRV_T53fw,Tijari Wafa Bank,Tijari Wafa Bank Branch,"53GF+RFQ, AV. Youssef Ben Tachfine, Nador, Morocco",,,,Excellent,5.0,2023-01-23 13:39:11
2018,ChIJ0_msofendw0RXFdRV_T53fw,Tijari Wafa Bank,Tijari Wafa Bank Branch,"53GF+RFQ, AV. Youssef Ben Tachfine, Nador, Morocco",,,,Exelent,5.0,2015-02-06 02:21:25
2019,ChIJ0_msofendw0RXFdRV_T53fw,Tijari Wafa Bank,Tijari Wafa Bank Branch,"53GF+RFQ, AV. Youssef Ben Tachfine, Nador, Morocco",,,,"I deposited 4000.00 dhs at the ATM and I found nothing in my account, and it's now been a month and a half and I still haven't received anything.",1.0,2021-06-07 14:04:49
2020,ChIJ0_msofendw0RXFdRV_T53fw,Tijari Wafa Bank,Tijari Wafa Bank Branch,"53GF+RFQ, AV. Youssef Ben Tachfine, Nador, Morocco",,,,Very bad experience with this agency. unprofessional staff and not responsible for everything,1.0,2021-06-30 13:04:08
2021,ChIJ0_msofendw0RXFdRV_T53fw,Tijari Wafa Bank,Tijari Wafa Bank Branch,"53GF+RFQ, AV. Youssef Ben Tachfine, Nador, Morocco",,,,Very very helpful is also,1.0,2021-11-02 08:59:02
2022,ChIJjy-tPaGndw0RKIk9RC7n_DA,CIH BANK,CIH BANK Branch,"Av. Al Massira, Bd Al Fatouaki, Nador 62000, Morocco",,,,"I went to the bank today, but no one was at the counter to help me, neither the manager nor the staff. When I asked an employee I was told that the manager and staff were both on lunch break so no one could help us. We waited almost 45 minutes. It was at the CIH bank, this Friday October 11, 2024. It was really frustrating, and I do not recommend this agency at all. I have proof, I took a photo which I will add to this review. Customer service should be a priority, but they completely ignore it.",1.0,2024-10-11 14:28:17
2023,ChIJjy-tPaGndw0RKIk9RC7n_DA,CIH BANK,CIH BANK Branch,"Av. Al Massira, Bd Al Fatouaki, Nador 62000, Morocco",,,,Agency svp email,5.0,2025-02-23 20:01:12
2024,ChIJjy-tPaGndw0RKIk9RC7n_DA,CIH BANK,CIH BANK Branch,"Av. Al Massira, Bd Al Fatouaki, Nador 62000, Morocco",,,,They always test 1 hour with each other,1.0,2024-07-19 12:15:44
2025,ChIJjy-tPaGndw0RKIk9RC7n_DA,CIH BANK,CIH BANK Branch,"Av. Al Massira, Bd Al Fatouaki, Nador 62000, Morocco",,,,"Null, irresponsible cashier agent. With very negligible behavior......",1.0,2022-12-21 13:23:31
2026,ChIJjy-tPaGndw0RKIk9RC7n_DA,CIH BANK,CIH BANK Branch,"Av. Al Massira, Bd Al Fatouaki, Nador 62000, Morocco",,,,They scammed me out of 1000 dirhams.,1.0,2022-08-25 20:27:04
2027,ChIJXUxnDSundw0R5_q0AO97V2s,CIH BANK,CIH BANK Branch,"167 Ave Des Far, Nador 62000, Morocco",,,,"The staff could be more professional and stop taking personal calls while working, very disrespectful to the customers.",3.0,2019-12-31 05:07:21
2028,ChIJXUxnDSundw0R5_q0AO97V2s,CIH BANK,CIH BANK Branch,"167 Ave Des Far, Nador 62000, Morocco",,,,"An agency without services and the use of the Amazigh language rather than Arabic. In addition, the Internet does not exist, 2.4?? There is no power nor strength except with God",1.0,2024-06-05 09:19:06
2029,ChIJXUxnDSundw0R5_q0AO97V2s,CIH BANK,CIH BANK Branch,"167 Ave Des Far, Nador 62000, Morocco",,,,Always khswk testana 1h bach dir haja,1.0,2024-02-19 08:25:58
2030,ChIJXUxnDSundw0R5_q0AO97V2s,CIH BANK,CIH BANK Branch,"167 Ave Des Far, Nador 62000, Morocco",,,,Agency without commitment and without providing clarifications 👎🏻,1.0,2023-11-09 18:13:09
2031,ChIJXUxnDSundw0R5_q0AO97V2s,CIH BANK,CIH BANK Branch,"167 Ave Des Far, Nador 62000, Morocco",,,,The officials of the banking institution request that the investigation be conducted on Saturday,1.0,2021-12-04 12:12:29
2032,ChIJCUWO-0Gndw0RrzWMZqYC9cY,CIH BANK,CIH BANK Branch,"Av. Taouima, Avenue Annakhil, Nador 62000, Morocco",,,,The agency closed its doors before the legal deadline,1.0,2022-04-25 14:26:50
2033,ChIJCUWO-0Gndw0RrzWMZqYC9cY,CIH BANK,CIH BANK Branch,"Av. Taouima, Avenue Annakhil, Nador 62000, Morocco",,,,GOOD,3.0,2022-08-10 14:51:46
2034,ChIJCUWO-0Gndw0RrzWMZqYC9cY,CIH BANK,CIH BANK Branch,"Av. Taouima, Avenue Annakhil, Nador 62000, Morocco",,,,Excellent,5.0,2021-06-12 07:20:20
2035,ChIJCUWO-0Gndw0RrzWMZqYC9cY,CIH BANK,CIH BANK Branch,"Av. Taouima, Avenue Annakhil, Nador 62000, Morocco",,,,❤️❤️❤️❤️,5.0,2021-09-10 05:02:10
2036,ChIJCUWO-0Gndw0RrzWMZqYC9cY,CIH BANK,CIH BANK Branch,"Av. Taouima, Avenue Annakhil, Nador 62000, Morocco",,,,NaN,4.0,2022-07-07 00:25:29
2037,ChIJQ_4h4fendw0RVuJsvOJ9PCk,Banque Populaire,Banque Populaire Branch,"53HF+P9X, Ave Mohamed V, Nador, Morocco",,,,I don't understand the chaabi net site once the form is filled out there is no way to send it a real bug in their server,1.0,2024-06-04 21:31:17
2038,ChIJQ_4h4fendw0RVuJsvOJ9PCk,Banque Populaire,Banque Populaire Branch,"53HF+P9X, Ave Mohamed V, Nador, Morocco",,,,Bon acceuil,5.0,2017-02-12 20:37:06
2039,ChIJQ_4h4fendw0RVuJsvOJ9PCk,Banque Populaire,Banque Populaire Branch,"53HF+P9X, Ave Mohamed V, Nador, Morocco",,,,NaN,3.0,2019-11-13 15:09:36
2040,ChIJL86t2JSpdw0Roc5Y7tIZ82o,Attijariwafa bank Zeghanghan 0203,Attijariwafa bank Zeghanghan 0203 Branch,"NADOR, 105, 107 Boulevard Mohammed V, Segangan 62650, Morocco",,,,"Disastrous service!!!!
I'm in Morocco for a few days. Monday I visit them for information. They tell me they have a computer problem. They ask me to come back the next day. This suggestion is confirmed by two other of their colleagues.
Well the next day and the day after that is a holiday and they don't even warn you!!!
I am leaving Morocco without having resolved my problem. Next time I come, I will close my account!",1.0,2024-08-20 09:52:17
2041,ChIJL86t2JSpdw0Roc5Y7tIZ82o,Attijariwafa bank Zeghanghan 0203,Attijariwafa bank Zeghanghan 0203 Branch,"NADOR, 105, 107 Boulevard Mohammed V, Segangan 62650, Morocco",,,,"Akhyab agence makanss7komsh t create compte fiha nassi7a meni,",1.0,2024-08-06 22:29:16
2042,ChIJL86t2JSpdw0Roc5Y7tIZ82o,Attijariwafa bank Zeghanghan 0203,Attijariwafa bank Zeghanghan 0203 Branch,"NADOR, 105, 107 Boulevard Mohammed V, Segangan 62650, Morocco",,,,Service is nicer,2.0,2018-01-31 12:49:47
2043,ChIJL86t2JSpdw0Roc5Y7tIZ82o,Attijariwafa bank Zeghanghan 0203,Attijariwafa bank Zeghanghan 0203 Branch,"NADOR, 105, 107 Boulevard Mohammed V, Segangan 62650, Morocco",,,,Good team.,5.0,2017-02-23 23:51:48
2044,ChIJL86t2JSpdw0Roc5Y7tIZ82o,Attijariwafa bank Zeghanghan 0203,Attijariwafa bank Zeghanghan 0203 Branch,"NADOR, 105, 107 Boulevard Mohammed V, Segangan 62650, Morocco",,,,NaN,5.0,2024-05-04 00:49:51
2045,ChIJjTYf4-andw0RvE5b-RbOt5w,Banque Populaire,Banque Populaire Branch,"5369+5JP, Bd de Taouima, Nador, Morocco",,,,Cool. 👍🔐,4.0,2018-06-14 12:23:15
2046,ChIJjTYf4-andw0RvE5b-RbOt5w,Banque Populaire,Banque Populaire Branch,"5369+5JP, Bd de Taouima, Nador, Morocco",,,,Best bank,5.0,2018-11-18 21:29:31
182,ChIJFVhZQSl7eA0R2HSsTnXXHME,Guichet Banque Populaire,Guichet Banque Populaire Branch,"M373+CXR, Oujda, Morocco",tl,Neutral,"nan, bank, agency",nan,1.0,2018-11-15 14:08:36
2047,ChIJjTYf4-andw0RvE5b-RbOt5w,Banque Populaire,Banque Populaire Branch,"5369+5JP, Bd de Taouima, Nador, Morocco",,,,"Some of the employees at this agency are arrogant, especially the lady in charge of insurance for transporting the dead (middle office). Next year I will move to a better bank, God willing",1.0,2020-11-17 10:15:56
2048,ChIJjTYf4-andw0RvE5b-RbOt5w,Banque Populaire,Banque Populaire Branch,"5369+5JP, Bd de Taouima, Nador, Morocco",,,,"I have never entered such an unfriendly bank.
Staff like from the street
Very disappointed.",1.0,2022-07-04 07:02:34
2049,ChIJjTYf4-andw0RvE5b-RbOt5w,Banque Populaire,Banque Populaire Branch,"5369+5JP, Bd de Taouima, Nador, Morocco",,,,Headquarters of the popular bank Nador Al hoceima.,5.0,2017-10-03 21:13:20
2050,ChIJw-cLesRCdg0ROkozVj7dLpE,التجاري وفا بنک,التجاري وفا بنک Branch,"XJG5+623, Av. Hassan II, Driouch, Morocco",,,,NaN,4.0,2018-12-04 01:23:39
2051,ChIJw-cLesRCdg0ROkozVj7dLpE,التجاري وفا بنک,التجاري وفا بنک Branch,"XJG5+623, Av. Hassan II, Driouch, Morocco",,,,NaN,4.0,2017-10-30 02:48:42
2052,ChIJSdNHTouWdw0RF8GhiS-Hp5E,Banque Populaire Agence De ZAIO,Banque Populaire Agence De ZAIO Branch,"avenue taril ibn ziad, W7R8+JF7, Zaïo, Morocco",,,,"The 2nd branch of the People's Bank (Chaabi) in Zaio. Found west of town. In the Al Amal district on the road leading to Berkane and Cap de l'eau with two facades. very modern, chic. You will soon find the cafés of Douya, Riad, Qadissia, the restaurants of Bora Bora, Kader, Douya and L'ONE. the souk, the Grand Taxis station towards Berkane.",5.0,2018-02-26 18:42:47
2053,ChIJSdNHTouWdw0RF8GhiS-Hp5E,Banque Populaire Agence De ZAIO,Banque Populaire Agence De ZAIO Branch,"avenue taril ibn ziad, W7R8+JF7, Zaïo, Morocco",,,,😔,1.0,2023-04-03 12:40:33
2054,ChIJSdNHTouWdw0RF8GhiS-Hp5E,Banque Populaire Agence De ZAIO,Banque Populaire Agence De ZAIO Branch,"avenue taril ibn ziad, W7R8+JF7, Zaïo, Morocco",,,,NaN,4.0,2024-11-15 06:36:55
2055,ChIJSdNHTouWdw0RF8GhiS-Hp5E,Banque Populaire Agence De ZAIO,Banque Populaire Agence De ZAIO Branch,"avenue taril ibn ziad, W7R8+JF7, Zaïo, Morocco",,,,NaN,5.0,2021-05-02 22:49:53
2056,ChIJSdNHTouWdw0RF8GhiS-Hp5E,Banque Populaire Agence De ZAIO,Banque Populaire Agence De ZAIO Branch,"avenue taril ibn ziad, W7R8+JF7, Zaïo, Morocco",,,,NaN,5.0,2020-09-21 11:36:18
2057,ChIJu3gZ8vSWdw0RZYLBUM2amy0,Attijariwafa Bank,Attijariwafa Bank Branch,"W7V8+P42, Zaio, Morocco",,,,"Welcoming staff, good service, good luck.",4.0,2023-07-31 14:50:40
2058,ChIJu3gZ8vSWdw0RZYLBUM2amy0,Attijariwafa Bank,Attijariwafa Bank Branch,"W7V8+P42, Zaio, Morocco",,,,Very close to my home.,3.0,2017-11-11 16:58:11
2059,ChIJu3gZ8vSWdw0RZYLBUM2amy0,Attijariwafa Bank,Attijariwafa Bank Branch,"W7V8+P42, Zaio, Morocco",,,,NaN,4.0,2023-10-16 17:48:25
2060,ChIJu3gZ8vSWdw0RZYLBUM2amy0,Attijariwafa Bank,Attijariwafa Bank Branch,"W7V8+P42, Zaio, Morocco",,,,NaN,4.0,2023-06-30 11:07:36
2061,ChIJu3gZ8vSWdw0RZYLBUM2amy0,Attijariwafa Bank,Attijariwafa Bank Branch,"W7V8+P42, Zaio, Morocco",,,,NaN,5.0,2021-04-05 12:25:00
